lat,lon,t2m,e,ro,tp,cdir,month_sin,sin_lat,sin_lon
11.0,79.25,0.3652370190788695,0.32492738991571907,0.1419914496518915,1.850399548616277,0.38288245278053284,0.9782773749172435,0.6156134536945332,0.37277955387894157
11.0,79.5,0.2816755832636437,0.29432893285029493,0.15092840786038683,2.300352806947859,0.38150938693548936,1.0754538522041177,0.6196584165531774,0.31352512509388125
11.0,79.75,0.21947085461203436,0.29362152934780766,0.14520145710800084,2.0967069480188223,0.4499105982977599,1.1953736472516663,0.569279608902095,0.2877147977092623
11.25,76.0,0.11703350474816315,0.25721638789016193,0.19177298910601684,3.0137533469910123,0.47470628970993156,0.9052609955417023,0.6775881353470611,0.39164998171584564
11.25,76.25,0.22408546455476447,0.264173761320551,0.24591461342680404,3.875416641227461,0.4876198811569482,0.9760484161734364,0.6233829302988074,0.31615232170253027
11.25,76.5,0.29566242197534115,0.2733263184838247,0.21917428987013027,2.4312404321898047,0.7775414773685465,0.7883011580145983,0.5545139662913392,0.2659003994870044
11.25,76.75,0.33670942159708617,0.31143375118297845,0.17078168271123423,1.7490222893661496,0.8138559473453106,0.5505708424876538,0.5334811479642889,0.20966569832036436
11.25,77.0,0.17805717557753895,0.2864655690686693,0.1461655255494639,1.7044097737059767,0.5596783688997081,0.9026343294691214,0.38052620704864765,0.25559268245806
11.25,77.25,0.15510268279177103,0.3089720051436385,0.09354318761632543,1.1760270539235054,0.8586487959678675,0.556442908751021,0.5372722674946765,0.3191667546046012
11.25,77.5,0.11408447444704578,0.2753469023650614,0.1730078848360146,1.748698214722849,0.42952176861071206,0.8923153264368575,0.6144426163077187,0.3619943463050126
11.25,77.75,0.2634857650481703,0.2563803541242675,0.16095811337585067,1.7965486604576466,0.3540255032296718,1.1070760671632887,0.5426730279242712,0.4579126229249543
11.25,78.0,0.1441873193214764,0.2798977239411107,0.08557814654177605,1.6833025521531817,0.5047860088904513,0.6316490360725523,0.6544489704168114,0.4534615713875575
11.25,78.25,0.24196650942992246,0.2968523273019234,0.15461130580725232,2.1614282824633717,0.6036749795199992,0.7494899714736701,0.5130180630331044,0.4356579808225634
11.25,78.5,0.1537734801064338,0.2900844870337218,0.09185763047932669,1.6430228853648758,0.4893480779314248,1.0994031197737462,0.5220248297163909,0.4174115645818088
11.25,78.75,0.1524329040560327,0.3386274455932551,0.13096239399713622,2.4125810478651193,0.6865530710145317,0.9632372300904155,0.5734371556930971,0.42042223465738643
11.25,79.0,0.21478829722837461,0.3294084144051548,0.13958710012771172,2.2416412294502868,0.5524670269172607,0.7325475666991572,0.7024084025109396,0.42911273585931214
11.25,79.25,0.2454595831202819,0.3028388137244814,0.11678446374473847,1.8874653120434473,0.32081726951960027,1.0225792889889898,0.5226415644579425,0.39780437369156235
11.25,79.5,0.1819028974890638,0.30393510669981183,0.20643313142029146,2.9164073233115277,0.5544670673582884,0.9628617622657298,0.642457295573123,0.2804387974347556
11.25,79.75,0.18284265413425962,0.2895608490445918,0.14884794071914995,2.597921060708951,0.6432964353007469,0.9212042271990081,0.548714237866778,0.3038227474997736
11.5,75.75,0.19009409144512857,0.30807100673943194,0.20883103983747958,4.218355374447556,0.34835425215157734,0.9005190046935302,0.7223861622038245,0.4277258173817933
11.5,76.0,0.23050758805694144,0.293924557670861,0.28623168399105386,4.129196364138843,0.3749347489236915,0.7853710964540099,0.9307157619441927,0.39020730569084366
11.5,76.25,0.2668741749419219,0.31027653120502546,0.21261106810708902,3.513236250478787,0.5964298162319257,0.9517106082741573,0.5950806364420033,0.31991041973593726
11.5,76.5,0.3142188425029128,0.270860006851365,0.18762739027048086,2.2535107373266876,0.6345225106788891,0.8558792606765269,0.5528351065062556,0.23151949836494293
11.5,76.75,0.3178846425743334,0.3368769479227487,0.18604260666643455,2.098224928580185,0.8189693095585793,0.6537747157254495,0.5234984124532192,0.2151635610114341
11.5,77.0,0.20738115226534404,0.2838301907912821,0.20495751714686863,2.5533141247212203,0.63758601934962,0.6037789290764433,0.46743388452723716,0.2392496540717744
