lat,lon,accuracy,f1_macro,f1_weighted,mcc,balanced_accuracy,n_samples,f1_class0,f1_class1,f1_class2,f1_class3,f1_class4
22.75,79.5,0.6666666666666666,0.23887122416534182,0.7579160042395335,0.22098127030686945,0.35142118863049093,48,0.8378378378378378,0.11764705882352941,0.0,0.0,0.0
22.75,79.75,0.7916666666666666,0.3649162861491628,0.834443176052765,0.5035728895826366,0.513095238095238,48,0.9041095890410958,0.5555555555555556,0.0,0.0,0.0
22.75,80.0,0.6875,0.3170906718851924,0.7363339856490541,0.23317182709870127,0.48055555555555557,48,0.8493150684931506,0.13333333333333333,0.2857142857142857,0.0,0.0
22.75,80.25,0.7708333333333334,0.36602564102564106,0.8158119658119657,0.3242898301241096,0.5277777777777778,48,0.8974358974358975,0.16666666666666666,0.4,0.0,0.0
22.75,80.5,0.7708333333333334,0.3725,0.8076388888888889,0.4013200093270018,0.5611111111111111,48,0.9066666666666666,0.3333333333333333,0.25,0.0,0.0
22.75,80.75,0.75,0.3906066536203522,0.7801859099804304,0.3816949788909583,0.5512820512820512,48,0.8767123287671232,0.4,0.2857142857142857,0.0,0.0
22.75,81.0,0.7916666666666666,0.3528481012658228,0.8149393459915611,0.3360010375314331,0.48712737127371275,48,0.9113924050632911,0.25,0.25,0.0,0.0
22.75,81.25,0.875,0.6958333333333333,0.8715277777777778,0.5798841947299801,0.7166666666666667,48,0.95,0.3333333333333333,0.5,1.0,0.0
22.75,81.5,0.8125,0.4557692307692308,0.8312499999999999,0.4354980328145764,0.5299145299145299,48,0.9230769230769231,0.4,0.0,0.5,0.0
22.75,81.75,0.8333333333333334,0.5777511961722488,0.8492822966507177,0.536085356455078,0.5807692307692308,48,0.9473684210526315,0.36363636363636365,0.0,1.0,0.0
22.75,82.0,0.7916666666666666,0.5087179487179487,0.8314102564102565,0.4608892525195996,0.4875,48,0.9066666666666666,0.46153846153846156,0.0,0.6666666666666666,0.0
22.75,82.25,0.7916666666666666,0.3986013986013986,0.8065753690753691,0.35883621751745876,0.5361111111111111,48,0.8974358974358975,0.36363636363636365,0.3333333333333333,0.0,0.0
22.75,82.5,0.7916666666666666,0.48026315789473684,0.8039108187134502,0.41563401959184776,0.5576923076923077,48,0.9210526315789473,0.3333333333333333,0.0,0.6666666666666666,0.0
22.75,82.75,0.7916666666666666,0.4301948051948052,0.7984307359307358,0.39328955726254405,0.4391025641025641,48,0.935064935064935,0.0,0.2857142857142857,0.5,0.0
22.75,83.0,0.8333333333333334,0.5864864864864865,0.8219594594594595,0.5773236343422335,0.576388888888889,48,0.9459459459459459,0.4,0.5,0.5,0.0
22.75,83.25,0.75,0.5056488391376451,0.7745776326699834,0.48321228457533577,0.4952380952380952,48,0.9253731343283582,0.375,0.2222222222222222,0.5,0.0
22.75,83.5,0.7708333333333334,0.6048642533936652,0.79920814479638,0.5219433267346543,0.6069444444444444,48,0.9117647058823529,0.3076923076923077,0.4,0.8,0.0
22.75,83.75,0.7708333333333334,0.5139353400222966,0.7853957636566332,0.5035582772304006,0.5388888888888889,48,0.927536231884058,0.46153846153846156,0.0,0.6666666666666666,0.0
22.75,84.0,0.7916666666666666,0.5045751633986928,0.8106617647058822,0.5639539866089761,0.638095238095238,48,0.9117647058823529,0.5,0.4444444444444444,0.6666666666666666,0.0
22.75,84.25,0.75,0.3293313222724987,0.7578934137757667,0.5049795851328576,0.4292929292929293,48,0.9538461538461539,0.47058823529411764,0.2222222222222222,0.0,0.0
22.75,84.5,0.7916666666666666,0.4707692307692308,0.8110576923076923,0.5905170630454168,0.5957983193277311,48,0.9538461538461539,0.5,0.4,0.5,0.0
22.75,84.75,0.7708333333333334,0.4403933068828705,0.7783422459893048,0.5785422949389366,0.5502688172043011,48,0.967741935483871,0.47058823529411764,0.36363636363636365,0.4,0.0
22.75,85.0,0.8125,0.651326164874552,0.8298835125448029,0.655314874150612,0.6541666666666666,48,0.967741935483871,0.6666666666666666,0.2222222222222222,0.4,1.0
22.75,85.25,0.75,0.6076095947063689,0.7777605459057072,0.5534329966050763,0.6281385281385281,48,0.9354838709677419,0.46153846153846156,0.3076923076923077,0.3333333333333333,1.0
22.75,85.5,0.75,0.4562558478410921,0.7628658895109544,0.5682429708299899,0.5569444444444445,48,0.9491525423728814,0.47058823529411764,0.46153846153846156,0.4,0.0
22.75,85.75,0.7083333333333334,0.5475324675324675,0.7242424242424241,0.5265282374832976,0.639080459770115,48,0.9090909090909091,0.47619047619047616,0.4,0.2857142857142857,0.6666666666666666
22.75,86.0,0.5833333333333334,0.29417314095449504,0.6407984184239734,0.3605548535363776,0.3543650793650793,48,0.8679245283018868,0.35294117647058826,0.25,0.0,0.0
22.75,86.25,0.6666666666666666,0.4304273504273504,0.7077635327635327,0.48700285619326056,0.5349999999999999,48,0.8888888888888888,0.5555555555555556,0.3076923076923077,0.0,0.4
22.75,86.5,0.6875,0.5683959899749373,0.7026629072681705,0.48666864154509726,0.7,48,0.8928571428571429,0.3157894736842105,0.3333333333333333,0.8,0.5
22.75,86.75,0.7916666666666666,0.6802576489533012,0.8032541599570585,0.6695918834299469,0.7890804597701149,48,0.9259259259259259,0.6086956521739131,0.6666666666666666,0.4,0.8
22.75,87.0,0.7916666666666666,0.5194192377495462,0.8002684513006656,0.6552901792608816,0.5957575757575757,48,0.9655172413793104,0.631578947368421,0.5,0.0,0.5
22.75,87.25,0.7916666666666666,0.5639846743295018,0.8087484035759896,0.6511816318990896,0.725,48,0.9310344827586207,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0
22.75,87.5,0.75,0.4815371762740184,0.790517961570593,0.5854903184882551,0.6,48,0.9473684210526315,0.5714285714285714,0.2222222222222222,0.6666666666666666,0.0
22.75,87.75,0.7291666666666666,0.43300511164917943,0.7630604878486235,0.5403185301365652,0.5667155425219941,48,0.9491525423728814,0.4444444444444444,0.2,0.5714285714285714,0.0
22.75,88.0,0.7083333333333334,0.5446783625730993,0.739412768031189,0.5249683780547229,0.6477419354838709,48,0.9122807017543859,0.4444444444444444,0.2,0.5,0.6666666666666666
22.75,88.25,0.7708333333333334,0.6506979062811565,0.8056351777999335,0.6254880003206384,0.76875,48,0.9152542372881356,0.5882352941176471,0.25,0.5,1.0
22.75,88.5,0.75,0.5130510018214937,0.7909276335761991,0.5696735550575267,0.5808080808080808,48,0.9180327868852459,0.625,0.2222222222222222,0.0,0.8
22.75,88.75,0.8125,0.6309062980030722,0.8387352790578596,0.6596539044226211,0.6229166666666667,48,0.9354838709677419,0.9333333333333333,0.0,0.2857142857142857,1.0
22.75,92.5,0.625,0.4145641025641026,0.5732264957264956,0.42358391018145786,0.40797101449275364,48,0.8461538461538461,0.56,0.0,0.0,0.6666666666666666
22.75,92.75,0.7291666666666666,0.4634177897574124,0.6712825696316264,0.5931242038007865,0.4822222222222223,48,0.9056603773584906,0.64,0.2,0.5714285714285714,0.0
22.75,93.0,0.7708333333333334,0.6257511068943706,0.7373333069787052,0.6442501898055866,0.603021978021978,48,0.9411764705882353,0.6451612903225806,0.25,0.6666666666666666,0.0
23.0,69.0,0.625,0.491991341991342,0.6013708513708514,0.25000281026308085,0.5446236559139785,48,0.7575757575757576,0.25,0.2857142857142857,0.5,0.6666666666666666
23.0,69.25,0.625,0.33107981220657273,0.609839593114241,0.14105566129794148,0.4,48,0.7887323943661971,0.0,0.2,0.0,0.6666666666666666
23.0,69.5,0.7083333333333334,0.4245623941276115,0.7210321381517034,0.3734486370768187,0.5333333333333334,48,0.8695652173913043,0.5714285714285714,0.18181818181818182,0.0,0.5
23.0,69.75,0.6041666666666666,0.350179211469534,0.6261947431302269,0.300200264350716,0.4915151515151515,48,0.8064516129032258,0.2222222222222222,0.2222222222222222,0.25,0.25
23.0,70.0,0.5208333333333334,0.3812121212121212,0.5647727272727273,0.27651117272476333,0.5218181818181818,48,0.6909090909090909,0.18181818181818182,0.3333333333333333,0.5,0.2
23.0,70.75,0.6458333333333334,0.4504761904761905,0.6695436507936509,0.3156125607581094,0.5723809523809523,48,0.8,0.26666666666666666,0.4,0.5,0.2857142857142857
23.0,71.0,0.6458333333333334,0.4196428571428571,0.6808035714285715,0.3538244932847357,0.5244444444444445,48,0.8125,0.2857142857142857,0.0,0.5,0.5
23.0,71.25,0.625,0.2957142857142857,0.6680059523809524,0.303628411806272,0.35720720720720717,48,0.8,0.42857142857142855,0.0,0.0,0.25
23.0,71.5,0.6875,0.44647796647796645,0.7274975024975023,0.4565705916531777,0.5444444444444445,48,0.8253968253968254,0.46153846153846156,0.0,0.4,0.5454545454545454
23.0,71.75,0.7083333333333334,0.5961581920903953,0.7447269303201506,0.5393147987047564,0.7661064425770309,48,0.847457627118644,0.4,0.6666666666666666,0.6666666666666666,0.4
23.0,72.0,0.75,0.4905882352941176,0.7866421568627451,0.49592637241937837,0.658445945945946,48,0.8529411764705882,0.6,0.6,0.0,0.4
23.0,72.25,0.7291666666666666,0.4867424242424243,0.7455808080808081,0.35954322396665156,0.6289473684210527,48,0.8611111111111112,0.2222222222222222,0.36363636363636365,0.0,0.5
23.0,72.5,0.7291666666666666,0.324949494949495,0.7693497474747475,0.38425964319807776,0.6935286935286934,48,0.8611111111111112,0.36363636363636365,0.4,0.0,0.0
23.0,72.75,0.7083333333333334,0.2966666666666667,0.779050925925926,0.36923644983523324,0.5575880758807589,48,0.8611111111111112,0.2222222222222222,0.4,0.0,0.0
23.0,73.0,0.7708333333333334,0.5069998227892965,0.8071836788942052,0.38262930752190294,0.5819783197831977,48,0.8947368421052632,0.18181818181818182,0.4444444444444444,0.0,0.0
23.0,73.25,0.6666666666666666,0.20319634703196346,0.7181792237442922,0.19872301704357967,0.22166666666666668,48,0.8493150684931506,0.0,0.16666666666666666,0.0,0.0
23.0,73.5,0.6458333333333334,0.2467948717948718,0.6899038461538461,0.15796540314910024,0.2548076923076923,48,0.8333333333333334,0.0,0.15384615384615385,0.0,0.0
23.0,73.75,0.7083333333333334,0.31052631578947365,0.7701754385964912,0.23101008346975693,0.31547619047619047,48,0.8421052631578947,0.4,0.0,0.0,0.0
23.0,74.0,0.7708333333333334,0.3020833333333333,0.8116319444444445,0.24680138167115376,0.43798449612403106,48,0.875,0.3333333333333333,0.0,0.0,0.0
23.0,74.25,0.75,0.37948717948717947,0.7905982905982906,0.240590277632746,0.40317460317460324,48,0.8717948717948718,0.26666666666666666,0.0,0.0,0.0
23.0,74.5,0.8333333333333334,0.45837290281734727,0.8474596391263057,0.39671010316556415,0.4936507936507937,48,0.9135802469135802,0.46153846153846156,0.0,0.0,0.0
23.0,74.75,0.8125,0.3145833333333333,0.8248263888888889,0.35730026028065803,0.325609756097561,48,0.925,0.3333333333333333,0.0,0.0,0.0
23.0,75.0,0.8541666666666666,0.29024390243902437,0.8739837398373984,0.45217045459193494,0.35714285714285715,48,0.9512195121951219,0.5,0.0,0.0,0.0
23.0,75.25,0.8333333333333334,0.465,0.8552083333333335,0.45987179335199063,0.5095238095238095,48,0.925,0.4,1.0,0.0,0.0
23.0,75.5,0.8541666666666666,0.4845679012345679,0.8626543209876543,0.4942173899935225,0.6428571428571428,48,0.9382716049382716,0.5,0.5,0.0,0.0
23.0,75.75,0.8541666666666666,0.5405555555555555,0.8649305555555555,0.5332194759260328,0.7095238095238094,48,0.925,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.0
23.0,76.0,0.8333333333333334,0.3804012345679012,0.8487654320987654,0.4193757393813705,0.5386904761904762,48,0.9382716049382716,0.25,0.3333333333333333,0.0,0.0
23.0,76.25,0.8125,0.32944444444444443,0.8383101851851852,0.38623298530069633,0.5327380952380952,48,0.925,0.2222222222222222,0.5,0.0,0.0
23.0,76.5,0.8333333333333334,0.48597081930415265,0.8550317994762439,0.4384491900296912,0.6317829457364341,48,0.9135802469135802,0.36363636363636365,0.6666666666666666,0.0,0.0
23.0,76.75,0.8125,0.48257575757575755,0.8491792929292931,0.4217801347542423,0.5843023255813954,48,0.9,0.36363636363636365,0.6666666666666666,0.0,0.0
23.0,77.0,0.75,0.45238095238095233,0.8075396825396824,0.3575169287219063,0.5668604651162791,48,0.8571428571428571,0.2857142857142857,0.6666666666666666,0.0,0.0
23.0,77.25,0.75,0.27151898734177216,0.8062763713080169,0.23661088935519675,0.3824289405684755,48,0.8860759493670886,0.2,0.0,0.0,0.0
23.0,77.5,0.7916666666666666,0.31313131313131315,0.8265993265993266,0.26928701142402134,0.4457364341085272,48,0.8888888888888888,0.36363636363636365,0.0,0.0,0.0
23.0,77.75,0.75,0.25721153846153844,0.7966746794871794,0.16369791480108595,0.3546511627906977,48,0.875,0.15384615384615385,0.0,0.0,0.0
23.0,78.0,0.8125,0.28174603174603174,0.8621031746031745,0.2211828042233325,0.5888888888888889,48,0.9047619047619048,0.2222222222222222,0.0,0.0,0.0
23.0,78.25,0.7916666666666666,0.3315018315018315,0.8485958485958487,0.42037595092801505,0.7069767441860465,48,0.8974358974358975,0.42857142857142855,0.0,0.0,0.0
23.0,78.5,0.8125,0.3432327166504382,0.85491723466407,0.4500528511353567,0.5290697674418605,48,0.9113924050632911,0.46153846153846156,0.0,0.0,0.0
23.0,78.75,0.7916666666666666,0.5593295593295593,0.836531524031524,0.47515370243546734,0.8468992248062016,48,0.8831168831168831,0.46153846153846156,0.3333333333333333,0.0,0.0
23.0,79.0,0.7291666666666666,0.28296703296703296,0.8051739926739926,0.31270355663390476,0.5777777777777778,48,0.8461538461538461,0.2857142857142857,0.0,0.0,0.0
23.0,79.25,0.7291666666666666,0.4399677679290894,0.8019742143432714,0.40354965585541797,0.7023809523809523,48,0.8493150684931506,0.47058823529411764,0.0,0.0,0.0
23.0,79.5,0.7291666666666666,0.3235730170496664,0.7978749691129231,0.4023343257777003,0.6375,48,0.8732394366197183,0.42105263157894735,0.0,0.0,0.0
23.0,79.75,0.7708333333333334,0.38253241800152554,0.842931604373252,0.5293045243391022,0.7078947368421052,48,0.8985507246376812,0.631578947368421,0.0,0.0,0.0
23.0,80.0,0.75,0.4792307692307693,0.7834134615384616,0.34603668025849865,0.7035714285714286,48,0.88,0.3076923076923077,0.25,0.0,0.0
23.0,80.25,0.75,0.403968253968254,0.7871693121693122,0.4414148664938866,0.6052631578947368,48,0.8857142857142857,0.4444444444444444,0.2857142857142857,0.0,0.0
23.0,80.5,0.7708333333333334,0.4068131868131868,0.8079853479853479,0.42150353891445236,0.6294037940379403,48,0.88,0.46153846153846156,0.2857142857142857,0.0,0.0
23.0,80.75,0.7708333333333334,0.3831168831168831,0.8133116883116882,0.3740789254940603,0.6031746031746031,48,0.8831168831168831,0.36363636363636365,0.2857142857142857,0.0,0.0
23.0,81.0,0.7708333333333334,0.3770933014354067,0.7967503987240829,0.36700566125578,0.5333333333333333,48,0.8947368421052632,0.36363636363636365,0.25,0.0,0.0
23.0,81.25,0.7916666666666666,0.6403508771929824,0.8150584795321637,0.42670085922705026,0.6875,48,0.8947368421052632,0.3333333333333333,0.3333333333333333,1.0,0.0
23.0,81.5,0.7083333333333334,0.38095238095238093,0.7281746031746031,0.15106397566077726,0.45625,48,0.8571428571428571,0.0,0.0,0.6666666666666666,0.0
23.0,81.75,0.7291666666666666,0.5308880308880308,0.7696267696267697,0.3179688237608466,0.54375,48,0.8378378378378378,0.2857142857142857,0.0,1.0,0.0
23.0,82.0,0.7291666666666666,0.625,0.7631944444444444,0.3662880958303251,0.6673076923076924,48,0.8333333333333334,0.26666666666666666,0.4,1.0,0.0
23.0,82.25,0.7291666666666666,0.5743628437290409,0.7543315448245025,0.38026589613693296,0.6723684210526316,48,0.8450704225352113,0.2857142857142857,0.5,0.6666666666666666,0.0
23.0,82.5,0.7083333333333334,0.5059523809523809,0.7653769841269841,0.3717463817100027,0.5545112781954887,48,0.8571428571428571,0.0,0.5,0.6666666666666666,0.0
23.0,82.75,0.7291666666666666,0.5368357487922705,0.7540257648953301,0.4149782361114773,0.5375,48,0.8695652173913043,0.16666666666666666,0.4444444444444444,0.6666666666666666,0.0
23.0,83.0,0.7916666666666666,0.5518388106416275,0.7866131977047469,0.5129713202088104,0.544047619047619,48,0.9295774647887324,0.3333333333333333,0.4444444444444444,0.5,0.0
23.0,83.25,0.8541666666666666,0.6011111111111112,0.8487962962962962,0.6095535905866672,0.5932432432432433,48,0.96,0.5,0.4444444444444444,0.5,0.0
23.0,83.5,0.7708333333333334,0.40995169082125604,0.7854669887278584,0.5093940798611204,0.5430555555555555,48,0.927536231884058,0.5,0.2222222222222222,0.4,0.0
23.0,83.75,0.8125,0.5826604068857589,0.8164580073030777,0.5688085555424086,0.6288888888888888,48,0.9577464788732394,0.4,0.2222222222222222,0.6666666666666666,0.6666666666666666
23.0,84.0,0.7916666666666666,0.44857142857142857,0.7916666666666666,0.53125,0.44857142857142857,48,0.9428571428571428,0.4,0.4,0.5,0.0
23.0,84.25,0.7291666666666666,0.26100131752305666,0.7176246157224418,0.40851940737531445,0.33431372549019606,48,0.9565217391304348,0.18181818181818182,0.16666666666666666,0.0,0.0
23.0,84.5,0.8125,0.5755208333333333,0.8465711805555555,0.6410964905346164,0.5265151515151515,48,0.96875,0.6666666666666666,0.0,0.6666666666666666,0.0
23.0,84.75,0.8333333333333334,0.6029487179487181,0.8496794871794872,0.677236992326498,0.7935049019607843,48,0.9230769230769231,0.625,0.6666666666666666,0.8,0.0
23.0,85.0,0.7916666666666666,0.462934712346477,0.818875242404654,0.6027384190332122,0.5952380952380952,48,0.9230769230769231,0.7058823529411765,0.2857142857142857,0.4,0.0
23.0,85.25,0.8125,0.7024813895781639,0.8266387510339124,0.6669971794168444,0.8214718614718614,48,0.9354838709677419,0.6153846153846154,0.46153846153846156,0.5,1.0
23.0,85.5,0.75,0.6246570972886761,0.7672647527910686,0.5594562361822906,0.67375,48,0.9,0.5263157894736842,0.36363636363636365,0.6666666666666666,0.6666666666666666
23.0,85.75,0.7083333333333334,0.4554385964912281,0.7452119883040936,0.5258221169350328,0.5848958333333334,48,0.8771929824561403,0.5,0.5,0.4,0.0
23.0,86.0,0.625,0.30278195488721804,0.6764176065162908,0.3915910927473722,0.36272401433691753,48,0.8928571428571429,0.42105263157894735,0.2,0.0,0.0
23.0,86.25,0.7291666666666666,0.37893416927899687,0.7592476489028214,0.5397480961053888,0.46774193548387094,48,0.9310344827586207,0.6,0.36363636363636365,0.0,0.0
23.0,86.5,0.75,0.5084291187739464,0.7601372924648787,0.5708426933650236,0.5599999999999999,48,0.9310344827586207,0.5,0.4444444444444444,0.0,0.6666666666666666
23.0,86.75,0.75,0.5519397363465159,0.7800768989328312,0.5749744867592451,0.56875,48,0.9152542372881356,0.4444444444444444,0.4,0.0,1.0
23.0,87.0,0.6666666666666666,0.4841935483870968,0.7319556451612903,0.4287373462541493,0.5876190476190476,48,0.8709677419354839,0.0,0.5,0.25,0.8
23.0,87.25,0.75,0.5726984126984128,0.781878306878307,0.5751839971061722,0.6833333333333333,48,0.9333333333333333,0.4,0.4444444444444444,0.2857142857142857,0.8
23.0,87.5,0.75,0.5748051948051949,0.7665313852813852,0.5974232065747257,0.6642424242424243,48,0.9285714285714286,0.5,0.5454545454545454,0.4,0.5
23.0,87.75,0.6875,0.5106612685560054,0.7155167566351777,0.4887052782764064,0.6277419354838709,48,0.9122807017543859,0.3333333333333333,0.3076923076923077,0.5,0.5
23.0,88.0,0.6666666666666666,0.5363777089783281,0.7078495872033024,0.45761715396235036,0.577741935483871,48,0.9122807017543859,0.35294117647058826,0.16666666666666666,0.25,1.0
23.0,88.25,0.7291666666666666,0.5492577597840755,0.7580971659919028,0.552398186425742,0.5642424242424242,48,0.9122807017543859,0.5263157894736842,0.3076923076923077,0.0,1.0
23.0,88.5,0.7083333333333334,0.5493103448275862,0.7414511494252873,0.5253431547456199,0.6375,48,0.896551724137931,0.4,0.4,0.25,0.8
23.0,88.75,0.6875,0.53739701159056,0.717657566447889,0.4399609104488838,0.546969696969697,48,0.8709677419354839,0.36363636363636365,0.16666666666666666,0.2857142857142857,1.0
23.0,92.5,0.7083333333333334,0.5327193770589996,0.6780286013776581,0.5392376892815296,0.5,48,0.9056603773584906,0.5833333333333334,0.2222222222222222,0.2857142857142857,0.6666666666666666
23.0,92.75,0.7291666666666666,0.5363017934446506,0.7150329828901256,0.5903945918720763,0.5145021645021645,48,0.8979591836734694,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.0
23.0,93.0,0.8333333333333334,0.6042918935043627,0.8127454818902727,0.7372528375376362,0.5993506493506493,48,0.9433962264150944,0.782608695652174,0.5454545454545454,0.75,0.0
23.25,68.75,0.5416666666666666,0.338863287250384,0.556131592421915,0.16033219329710746,0.39375,48,0.7419354838709677,0.2857142857142857,0.0,0.0,0.6666666666666666
23.25,69.0,0.5833333333333334,0.3684271284271284,0.586550024050024,0.22310377718396665,0.4295833333333333,48,0.7936507936507936,0.18181818181818182,0.2,0.0,0.6666666666666666
23.25,69.25,0.6875,0.4581159420289855,0.6742300724637681,0.32617088748897705,0.543921568627451,48,0.8405797101449275,0.25,0.2,0.3333333333333333,0.6666666666666666
23.25,69.5,0.7291666666666666,0.47179074446680075,0.7167966130114017,0.37864308960202503,0.5604761904761905,48,0.8732394366197183,0.2857142857142857,0.2,0.5,0.5
23.25,69.75,0.7291666666666666,0.4438095238095238,0.7141865079365078,0.4053602921550209,0.4656862745098039,48,0.8857142857142857,0.25,0.25,0.3333333333333333,0.5
23.25,70.0,0.7291666666666666,0.4636134453781512,0.7448704481792716,0.43805674038556364,0.5014285714285714,48,0.8823529411764706,0.5,0.25,0.2857142857142857,0.4
23.25,70.25,0.6458333333333334,0.28424543946932,0.6682559425096738,0.28080296703753715,0.3057142857142857,48,0.8656716417910447,0.2222222222222222,0.0,0.0,0.3333333333333333
23.25,70.5,0.5833333333333334,0.2105982905982906,0.6323361823361823,0.21265847418040726,0.25,48,0.8307692307692308,0.0,0.0,0.0,0.2222222222222222
23.25,70.75,0.6458333333333334,0.3171641791044776,0.689417495854063,0.2961338531391871,0.3846846846846847,48,0.835820895522388,0.3333333333333333,0.16666666666666666,0.0,0.25
23.25,71.0,0.6666666666666666,0.3717094017094017,0.7081463675213676,0.3710886114434312,0.5208333333333333,48,0.8307692307692308,0.3333333333333333,0.25,0.0,0.4444444444444444
23.25,71.25,0.7083333333333334,0.35646766169154226,0.7384691127694859,0.4286385564996561,0.42342342342342343,48,0.8656716417910447,0.6666666666666666,0.0,0.0,0.25
23.25,71.5,0.6041666666666666,0.2958333333333333,0.6725983796296297,0.29030150843609753,0.3238738738738739,48,0.8125,0.4444444444444444,0.2222222222222222,0.0,0.0
23.25,71.75,0.6666666666666666,0.45138888888888884,0.7246527777777777,0.4054252762857486,0.4644444444444445,48,0.8125,0.4444444444444444,0.6,0.4,0.0
23.25,72.0,0.7291666666666666,0.38001443001443,0.7682930495430496,0.36253556906178386,0.45394736842105265,48,0.8611111111111112,0.18181818181818182,0.8571428571428571,0.0,0.0
23.25,72.25,0.7708333333333334,0.38082191780821917,0.8242579908675798,0.47790085095865803,0.485,48,0.9041095890410958,0.0,0.6,0.0,0.4
23.25,72.5,0.7083333333333334,0.31871657754010696,0.7776292335115865,0.4186233253354418,0.4681681681681682,48,0.9117647058823529,0.18181818181818182,0.5,0.0,0.0
23.25,72.75,0.7708333333333334,0.35695238095238097,0.8215873015873018,0.45519178595821835,0.7619047619047619,48,0.88,0.3333333333333333,0.5714285714285714,0.0,0.0
23.25,73.0,0.7708333333333334,0.28340365682137836,0.8113572433192685,0.286290835989882,0.2976190476190476,48,0.9113924050632911,0.2222222222222222,0.0,0.0,0.0
23.25,73.25,0.7291666666666666,0.316,0.775,0.2961114360621109,0.38125,48,0.88,0.2,0.0,0.5,0.0
23.25,73.5,0.8541666666666666,0.40130463144161777,0.8641552511415526,0.6349363881038942,0.4983912483912484,48,0.958904109589041,0.7142857142857143,0.3333333333333333,0.0,0.0
23.25,73.75,0.7291666666666666,0.21215189873417722,0.7835970464135021,0.16220864472672003,0.37467700258397935,48,0.8607594936708861,0.2,0.0,0.0,0.0
23.25,74.0,0.7916666666666666,0.3047711781888997,0.7979552093476143,0.3155608379355824,0.41111111111111115,48,0.9113924050632911,0.3076923076923077,0.0,0.0,0.0
23.25,74.25,0.875,0.5140712945590994,0.8750781738586618,0.5160837262027954,0.5682539682539683,48,0.926829268292683,0.6153846153846154,0.0,0.0,0.0
23.25,74.5,0.8333333333333334,0.5961538461538461,0.8477564102564102,0.4845333980283215,0.6,48,0.9230769230769231,0.46153846153846156,0.0,1.0,0.0
23.25,74.75,0.8541666666666666,0.4989010989010989,0.8614926739926742,0.5486880856099878,0.6416666666666666,48,0.9230769230769231,0.5714285714285714,0.0,0.0,1.0
23.25,75.0,0.75,0.21054852320675105,0.8041930379746836,0.23600434663540948,0.2868217054263566,48,0.8860759493670886,0.16666666666666666,0.0,0.0,0.0
23.25,75.25,0.7708333333333334,0.5179487179487179,0.8268162393162394,0.3822510525716056,0.6976744186046512,48,0.8717948717948718,0.2,0.5,0.5,0.0
23.25,75.5,0.8333333333333334,0.6056258790436005,0.8604313173933426,0.5058123491557529,0.7142857142857143,48,0.9113924050632911,0.4444444444444444,0.6666666666666666,0.4,0.0
23.25,75.75,0.8125,0.3489451476793249,0.8391350210970464,0.43505755649319205,0.5476190476190477,48,0.9113924050632911,0.5,0.3333333333333333,0.0,0.0
23.25,76.0,0.8333333333333334,0.32250871080139376,0.8588559814169571,0.39301364503849784,0.47093023255813954,48,0.926829268292683,0.2857142857142857,0.4,0.0,0.0
23.25,76.25,0.8333333333333334,0.4122628726287263,0.8603771454381212,0.39432440682987596,0.47093023255813954,48,0.926829268292683,0.2222222222222222,0.5,0.0,0.0
23.25,76.5,0.8541666666666666,0.4285714285714286,0.8735119047619048,0.3959523498847259,0.5965909090909091,48,0.9285714285714286,0.2857142857142857,0.5,0.0,0.0
23.25,76.75,0.8541666666666666,0.3652792990142387,0.8734483388097845,0.44970851579565274,0.6212121212121212,48,0.9156626506024096,0.5454545454545454,0.0,0.0,0.0
23.25,77.0,0.8125,0.3165188470066519,0.8423872875092387,0.3438985455834096,0.6136363636363636,48,0.9024390243902439,0.36363636363636365,0.0,0.0,0.0
23.25,77.25,0.7916666666666666,0.31313131313131315,0.8299663299663299,0.3177910193461223,0.6060606060606061,48,0.8888888888888888,0.36363636363636365,0.0,0.0,0.0
23.25,77.5,0.8125,0.3165188470066519,0.8499630450849964,0.328236054890015,0.5025252525252525,48,0.9024390243902439,0.36363636363636365,0.0,0.0,0.0
23.25,77.75,0.7916666666666666,0.3527443105756359,0.8311579651941097,0.1511750212833297,0.5454545454545454,48,0.891566265060241,0.16666666666666666,0.0,0.0,0.0
23.25,78.0,0.8125,0.3117283950617284,0.8652263374485597,0.38397732891995245,0.6704545454545454,48,0.9135802469135802,0.3333333333333333,0.0,0.0,0.0
23.25,78.25,0.8333333333333334,0.42508630609896436,0.8658323743766781,0.493085500083808,0.7603174603174603,48,0.9367088607594937,0.36363636363636365,0.4,0.0,0.0
23.25,78.5,0.8125,0.6046176046176046,0.8350468975468975,0.4712381646530543,0.7512195121951221,48,0.9090909090909091,0.3333333333333333,0.5714285714285714,0.0,0.0
23.25,78.75,0.7708333333333334,0.504594820384294,0.8196010860484546,0.40719350780439295,0.7365079365079366,48,0.8947368421052632,0.2857142857142857,0.3333333333333333,0.0,0.0
23.25,79.0,0.75,0.2922077922077922,0.8208874458874459,0.3288996386658204,0.5953488372093023,48,0.8831168831168831,0.2857142857142857,0.0,0.0,0.0
23.25,79.25,0.7916666666666666,0.3522727272727273,0.8475378787878788,0.4371004284315124,0.4777777777777778,48,0.9090909090909091,0.5,0.0,0.0,0.0
23.25,79.5,0.75,0.322972972972973,0.8201576576576576,0.39892581543029837,0.6167247386759582,48,0.8918918918918919,0.4,0.0,0.0,0.0
